timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1540887907287,304,[/service/] GetMap EPSG:3857 Zoom 2 Image/Format PNG,200,OK,Test 1-3,bin,true,,152463,337,5,5,277,0,1
1540887907568,100,[/service/] GetCapabilities KVP 1.3.0,200,OK,Test 1-1,text,true,,4945,179,5,5,98,0,1
1540887907542,253,[/service/] GetMap EPSG:3857 Zoom 2 Image/Format PNG,200,OK,Test 1-4,bin,true,,154214,339,5,5,230,0,2
1540887907694,110,[/service/] GetMap EPSG:3857 Zoom 0 Image/Format PNG,200,OK,Test 1-1,bin,true,,39871,340,5,5,93,0,1
1540887907567,246,[/service/] GetMap EPSG:3857 Zoom 2 Image/Format PNG,200,OK,Test 1-2,bin,true,,153881,339,5,5,223,0,2
1540887907276,550,[/service/] GetMap EPSG:3857 Zoom 5 Image/Format PNG,200,OK,Test 1-5,bin,true,,28085,340,5,5,539,0,1
1540887907808,176,[/service/] GetMap EPSG:3857 Zoom 3 Image/Format PNG,200,OK,Test 1-4,bin,true,,119689,339,5,5,154,0,1
1540887907818,188,[/service/] GetMap EPSG:3857 Zoom 1 Image/Format PNG,200,OK,Test 1-1,bin,true,,128156,339,5,5,169,0,1
1540887907825,219,[/service/] GetMap EPSG:3857 Zoom 3 Image/Format PNG,200,OK,Test 1-2,bin,true,,105345,339,5,5,205,0,2
1540887908014,206,[/service/] GetMap EPSG:3857 Zoom 2 Image/Format PNG,200,OK,Test 1-1,bin,true,,159684,339,5,5,181,0,2
1540887908052,190,[/service/] GetMap EPSG:3857 Zoom 4 Image/Format PNG,200,OK,Test 1-2,bin,true,,63829,338,5,5,176,0,2
1540887908231,186,[/service/] GetMap EPSG:3857 Zoom 3 Image/Format PNG,200,OK,Test 1-1,bin,true,,116062,339,5,5,167,0,2
1540887907995,487,[/service/] GetMap EPSG:3857 Zoom 4 Image/Format PNG,200,OK,Test 1-4,bin,true,,57023,340,5,5,456,0,1
1540887908426,431,[/service/] GetMap EPSG:3857 Zoom 4 Image/Format PNG,200,OK,Test 1-1,bin,true,,78682,338,5,5,416,0,2
